ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME_x,NAMELSAD,STATEFP,TRACTCE,NAME_y,population,centroid_lon,centroid_lat
909972,0,037,S,06037204920,1400000US06037204920,+34.0175004,-118.1974975,G5020,2049.20,Census Tract 2049.20,06,204920,Census Tract 2049.20; Los Angeles County; California,2459,-118.19749758309933,34.0175004210624
919065,0,037,S,06037217200,1400000US06037217200,+34.0495840,-118.3424594,G5020,2172,Census Tract 2172,06,217200,Census Tract 2172; Los Angeles County; California,3976,-118.34245936432883,34.0495840221959
598606,0,037,S,06037218110,1400000US06037218110,+34.0443254,-118.3275531,G5020,2181.10,Census Tract 2181.10,06,218110,Census Tract 2181.10; Los Angeles County; California,3167,-118.32755315321596,34.04432544654743
388481,0,037,S,06037218210,1400000US06037218210,+34.0427907,-118.3423056,G5020,2182.10,Census Tract 2182.10,06,218210,Census Tract 2182.10; Los Angeles County; California,4124,-118.34230558350704,34.04279074170282
672776,0,037,S,06037218220,1400000US06037218220,+34.0434012,-118.3348919,G5020,2182.20,Census Tract 2182.20,06,218220,Census Tract 2182.20; Los Angeles County; California,4042,-118.33489192607892,34.04340119700027
891391,9418,037,S,06037218300,1400000US06037218300,+34.0427467,-118.3548171,G5020,2183,Census Tract 2183,06,218300,Census Tract 2183; Los Angeles County; California,4811,-118.35490082197738,34.042281920047515
584038,4987,037,S,06037131023,1400000US06037131023,+34.2034007,-118.5401318,G5020,1310.23,Census Tract 1310.23,06,131023,Census Tract 1310.23; Los Angeles County; California,2655,-118.53998726279704,34.20472132112046
656324,0,037,S,06037131801,1400000US06037131801,+34.2047130,-118.5316786,G5020,1318.01,Census Tract 1318.01,06,131801,Census Tract 1318.01; Los Angeles County; California,2879,-118.53167857425385,34.204712995347826
468912,0,037,S,06037240301,1400000US06037240301,+33.9564060,-118.2838030,G5020,2403.01,Census Tract 2403.01,06,240301,Census Tract 2403.01; Los Angeles County; California,2870,-118.28380304337274,33.95640607671434
344616,0,037,S,06037240302,1400000US06037240302,+33.9564141,-118.2892796,G5020,2403.02,Census Tract 2403.02,06,240302,Census Tract 2403.02; Los Angeles County; California,3013,-118.28927959119657,33.95641411682782
656666,0,037,S,06037218400,1400000US06037218400,+34.0369278,-118.3592342,G5020,2184,Census Tract 2184,06,218400,Census Tract 2184; Los Angeles County; California,3996,-118.35923415602632,34.03692783880736
523255,0,037,S,06037218500,1400000US06037218500,+34.0373857,-118.3505694,G5020,2185,Census Tract 2185,06,218500,Census Tract 2185; Los Angeles County; California,2739,-118.35056938559106,34.03738569828474
430627,0,037,S,06037218600,1400000US06037218600,+34.0371838,-118.3427434,G5020,2186,Census Tract 2186,06,218600,Census Tract 2186; Los Angeles County; California,3129,-118.34274338734559,34.0371838016961
703403,0,037,S,06037218900,1400000US06037218900,+34.0326941,-118.3230172,G5020,2189,Census Tract 2189,06,218900,Census Tract 2189; Los Angeles County; California,5444,-118.32301713224774,34.03269414160951
726495,0,037,S,06037219020,1400000US06037219020,+34.0222083,-118.3226729,G5020,2190.20,Census Tract 2190.20,06,219020,Census Tract 2190.20; Los Angeles County; California,4326,-118.32267292774512,34.022208331033546
697727,8791,037,S,06037271702,1400000US06037271702,+34.0251282,-118.4259054,G5020,2717.02,Census Tract 2717.02,06,271702,Census Tract 2717.02; Los Angeles County; California,4293,-118.42604559593639,34.02560647339859
453271,0,037,S,06037224410,1400000US06037224410,+34.0351369,-118.2799794,G5020,2244.10,Census Tract 2244.10,06,224410,Census Tract 2244.10; Los Angeles County; California,2783,-118.27997935917402,34.03513695529138
284445,0,037,S,06037267404,1400000US06037267404,+34.0456314,-118.4605333,G5020,2674.04,Census Tract 2674.04,06,267404,Census Tract 2674.04; Los Angeles County; California,3547,-118.46053331863997,34.04563142335188
430298,0,037,S,06037267300,1400000US06037267300,+34.0452043,-118.4496931,G5020,2673,Census Tract 2673,06,267300,Census Tract 2673; Los Angeles County; California,4155,-118.4496930947717,34.045204286615615
411643,0,037,S,06037218800,1400000US06037218800,+34.0377797,-118.3230095,G5020,2188,Census Tract 2188,06,218800,Census Tract 2188; Los Angeles County; California,2732,-118.32300946966913,34.03777972167058
215668,0,037,S,06037209401,1400000US06037209401,+34.0567212,-118.2815247,G5020,2094.01,Census Tract 2094.01,06,209401,Census Tract 2094.01; Los Angeles County; California,3689,-118.28152471735561,34.05672116565167
277476,0,037,S,06037232701,1400000US06037232701,+33.9921998,-118.2892962,G5020,2327.01,Census Tract 2327.01,06,232701,Census Tract 2327.01; Los Angeles County; California,2348,-118.28929624399996,33.99219980191553
531420,0,037,S,06037232602,1400000US06037232602,+33.9920845,-118.2958368,G5020,2326.02,Census Tract 2326.02,06,232602,Census Tract 2326.02; Los Angeles County; California,5524,-118.29583677690736,33.992084484601484
263865,0,037,S,06037232601,1400000US06037232601,+33.9921082,-118.3023519,G5020,2326.01,Census Tract 2326.01,06,232601,Census Tract 2326.01; Los Angeles County; California,1688,-118.3023518560122,33.992108272219255
406431,390278,037,S,06037273403,1400000US06037273403,+33.9918529,-118.4792029,G5020,2734.03,Census Tract 2734.03,06,273403,Census Tract 2734.03; Los Angeles County; California,1360,-118.47930963145609,33.99110793016883
453727,0,037,S,06037232702,1400000US06037232702,+33.9924358,-118.2837479,G5020,2327.02,Census Tract 2327.02,06,232702,Census Tract 2327.02; Los Angeles County; California,4414,-118.28374785731582,33.9924358026639
557587,0,037,S,06037219500,1400000US06037219500,+34.0209191,-118.3405648,G5020,2195,Census Tract 2195,06,219500,Census Tract 2195; Los Angeles County; California,1965,-118.34056477732398,34.02091905544751
446134,0,037,S,06037219800,1400000US06037219800,+34.0299390,-118.3547601,G5020,2198,Census Tract 2198,06,219800,Census Tract 2198; Los Angeles County; California,3033,-118.35476003344611,34.02993905411893
971788,0,037,S,06037220000,1400000US06037220000,+34.0278406,-118.3401928,G5020,2200,Census Tract 2200,06,220000,Census Tract 2200; Los Angeles County; California,4505,-118.34019278419267,34.027840684743154
979773,1590,037,S,06037220100,1400000US06037220100,+34.0239340,-118.3662035,G5020,2201,Census Tract 2201,06,220100,Census Tract 2201; Los Angeles County; California,2463,-118.36670505827533,34.02384943231273
317503,0,037,S,06037221120,1400000US06037221120,+34.0421001,-118.2878972,G5020,2211.20,Census Tract 2211.20,06,221120,Census Tract 2211.20; Los Angeles County; California,2946,-118.28789718266279,34.04210008641802
358791,0,037,S,06037221210,1400000US06037221210,+34.0436624,-118.3028632,G5020,2212.10,Census Tract 2212.10,06,221210,Census Tract 2212.10; Los Angeles County; California,2945,-118.30286317878219,34.0436624412162
659399,0,037,S,06037221220,1400000US06037221220,+34.0435736,-118.2960214,G5020,2212.20,Census Tract 2212.20,06,221220,Census Tract 2212.20; Los Angeles County; California,2752,-118.2960213814417,34.04357365049334
628761,0,037,S,06037232300,1400000US06037232300,+33.9974228,-118.2981841,G5020,2323,Census Tract 2323,06,232300,Census Tract 2323; Los Angeles County; California,4766,-118.29818410678317,33.99742279436623
767691,0,037,S,06037232500,1400000US06037232500,+33.9920834,-118.3108167,G5020,2325,Census Tract 2325,06,232500,Census Tract 2325; Los Angeles County; California,5422,-118.31081665543482,33.99208341805306
426644,0,037,S,06037232800,1400000US06037232800,+33.9923979,-118.2771883,G5020,2328,Census Tract 2328,06,232800,Census Tract 2328; Los Angeles County; California,4184,-118.27718828522279,33.992397927762106
882906,0,037,S,06037234200,1400000US06037234200,+34.0164073,-118.3311523,G5020,2342,Census Tract 2342,06,234200,Census Tract 2342; Los Angeles County; California,2605,-118.33115230492062,34.01640744558361
675863,0,037,S,06037240600,1400000US06037240600,+33.9469450,-118.2684059,G5020,2406,Census Tract 2406,06,240600,Census Tract 2406; Los Angeles County; California,4807,-118.26840589200127,33.94694503831455
534855,0,037,S,06037239310,1400000US06037239310,+33.9785291,-118.2773062,G5020,2393.10,Census Tract 2393.10,06,239310,Census Tract 2393.10; Los Angeles County; California,4021,-118.27730620841578,33.97852911887974
217040,0,037,S,06037273404,1400000US06037273404,+33.9949909,-118.4776989,G5020,2734.04,Census Tract 2734.04,06,273404,Census Tract 2734.04; Los Angeles County; California,1508,-118.47769894395195,33.99499093512206
569689,0,037,S,06037232401,1400000US06037232401,+34.0001927,-118.3082233,G5020,2324.01,Census Tract 2324.01,06,232401,Census Tract 2324.01; Los Angeles County; California,3582,-118.3082233559332,34.00019272020197
324078,0,037,S,06037231902,1400000US06037231902,+34.0018080,-118.2792325,G5020,2319.02,Census Tract 2319.02,06,231902,Census Tract 2319.02; Los Angeles County; California,3207,-118.27825127575774,34.00088119807165
366305,0,037,S,06037234302,1400000US06037234302,+34.0067851,-118.3258096,G5020,2343.02,Census Tract 2343.02,06,234302,Census Tract 2343.02; Los Angeles County; California,2459,-118.32580958268017,34.00678509850696
315013,0,037,S,06037231602,1400000US06037231602,+34.0072718,-118.2980330,G5020,2316.02,Census Tract 2316.02,06,231602,Census Tract 2316.02; Los Angeles County; California,1870,-118.29803296271406,34.00727181354565
632625,0,037,S,06037236101,1400000US06037236101,+34.0147343,-118.3396088,G5020,2361.01,Census Tract 2361.01,06,236101,Census Tract 2361.01; Los Angeles County; California,2606,-118.33960879984444,34.01473434125333
564640,0,037,S,06037234002,1400000US06037234002,+34.0114647,-118.3190195,G5020,2340.02,Census Tract 2340.02,06,234002,Census Tract 2340.02; Los Angeles County; California,2896,-118.31901949981132,34.0114648927551
274945,0,037,S,06037236206,1400000US06037236206,+34.0192273,-118.3540683,G5020,2362.06,Census Tract 2362.06,06,236206,Census Tract 2362.06; Los Angeles County; California,3175,-118.35359739884765,34.01807122344622
857712,0,037,S,06037265701,1400000US06037265701,+34.0627353,-118.4220876,G5020,2657.01,Census Tract 2657.01,06,265701,Census Tract 2657.01; Los Angeles County; California,1845,-118.42208749926536,34.0627353871479
563878,0,037,S,06037216301,1400000US06037216301,+34.0611130,-118.3681221,G5020,2163.01,Census Tract 2163.01,06,216301,Census Tract 2163.01; Los Angeles County; California,1414,-118.36812211579327,34.061112998602795
265276,0,037,S,06037265204,1400000US06037265204,+34.0616509,-118.4446082,G5020,2652.04,Census Tract 2652.04,06,265204,Census Tract 2652.04; Los Angeles County; California,1466,-118.44460818308912,34.06165089606683
310040,0,037,S,06037265203,1400000US06037265203,+34.0621133,-118.4382515,G5020,2652.03,Census Tract 2652.03,06,265203,Census Tract 2652.03; Los Angeles County; California,1993,-118.43825145868644,34.06211331170106
693947,0,037,S,06037207711,1400000US06037207711,+34.0463506,-118.2647778,G5020,2077.11,Census Tract 2077.11,06,207711,Census Tract 2077.11; Los Angeles County; California,2627,-118.26477756139722,34.04635063596553
243018,0,037,S,06037209202,1400000US06037209202,+34.0554715,-118.2599943,G5020,2092.02,Census Tract 2092.02,06,209202,Census Tract 2092.02; Los Angeles County; California,1410,-118.25999434038567,34.05547147514071
434252,0,037,S,06037113239,1400000US06037113239,+34.2319904,-118.6004946,G5020,1132.39,Census Tract 1132.39,06,113239,Census Tract 1132.39; Los Angeles County; California,2134,-118.60049462317252,34.23199041082729
252050,7193,037,S,06037113427,1400000US06037113427,+34.2259883,-118.5894957,G5020,1134.27,Census Tract 1134.27,06,113427,Census Tract 1134.27; Los Angeles County; California,2386,-118.58864139155432,34.225694809336154
406619,0,037,S,06037226702,1400000US06037226702,+34.0170825,-118.2596808,G5020,2267.02,Census Tract 2267.02,06,226702,Census Tract 2267.02; Los Angeles County; California,3993,-118.25968090033345,34.01708258165996
629351,18831,037,S,06037143402,1400000US06037143402,+34.1546507,-118.4021645,G5020,1434.02,Census Tract 1434.02,06,143402,Census Tract 1434.02; Los Angeles County; California,1959,-118.40084498302585,34.15399033633257
691205,0,037,S,06037141305,1400000US06037141305,+34.1563069,-118.4629615,G5020,1413.05,Census Tract 1413.05,06,141305,Census Tract 1413.05; Los Angeles County; California,2913,-118.46296150329789,34.156306929596724
809339,18542,037,S,06037128703,1400000US06037128703,+34.1620698,-118.4435826,G5020,1287.03,Census Tract 1287.03,06,128703,Census Tract 1287.03; Los Angeles County; California,3576,-118.44421185335734,34.160207676529325
766670,0,037,S,06037297002,1400000US06037297002,+33.7325963,-118.3049776,G5020,2970.02,Census Tract 2970.02,06,297002,Census Tract 2970.02; Los Angeles County; California,4508,-118.30497760877721,33.73259641708926
684352,0,037,S,06037297001,1400000US06037297001,+33.7336236,-118.3123901,G5020,2970.01,Census Tract 2970.01,06,297001,Census Tract 2970.01; Los Angeles County; California,1694,-118.31239014479952,33.7336236081638
2232407,7324,037,S,06037276601,1400000US06037276601,+33.9637725,-118.4345193,G5020,2766.01,Census Tract 2766.01,06,276601,Census Tract 2766.01; Los Angeles County; California,4101,-118.43351391877947,33.96418907947827
2298914,0,037,S,06037277000,1400000US06037277000,+33.9713675,-118.4003336,G5020,2770,Census Tract 2770,06,277000,Census Tract 2770; Los Angeles County; California,6014,-118.40033351177063,33.97136790631688
901115,4341,037,S,06037271600,1400000US06037271600,+34.0210549,-118.4304607,G5020,2716,Census Tract 2716,06,271600,Census Tract 2716; Los Angeles County; California,5370,-118.43105284269922,34.02121442319733
934301,2171,037,S,06037135116,1400000US06037135116,+34.1904437,-118.6036620,G5020,1351.16,Census Tract 1351.16,06,135116,Census Tract 1351.16; Los Angeles County; California,1507,-118.60161686496394,34.18828817776535
870011,0,037,S,06037137202,1400000US06037137202,+34.1745779,-118.6102569,G5020,1372.02,Census Tract 1372.02,06,137202,Census Tract 1372.02; Los Angeles County; California,3368,-118.61025687984714,34.174577914167244
216888,0,037,S,06037276606,1400000US06037276606,+33.9551349,-118.4383274,G5020,2766.06,Census Tract 2766.06,06,276606,Census Tract 2766.06; Los Angeles County; California,3384,-118.43832745239688,33.95513490858729
167452,0,037,S,06037269908,1400000US06037269908,+34.0296868,-118.4132103,G5020,2699.08,Census Tract 2699.08,06,269908,Census Tract 2699.08; Los Angeles County; California,1916,-118.41321034289892,34.02968680957305
434791,0,037,S,06037206303,1400000US06037206303,+34.0401465,-118.2415808,G5020,2063.03,Census Tract 2063.03,06,206303,Census Tract 2063.03; Los Angeles County; California,2430,-118.2415808369855,34.04014652447333
197549,0,037,S,06037267503,1400000US06037267503,+34.0424856,-118.4542291,G5020,2675.03,Census Tract 2675.03,06,267503,Census Tract 2675.03; Los Angeles County; California,2216,-118.45422915277086,34.04248561629497
211278,3875,037,S,06037267406,1400000US06037267406,+34.0433912,-118.4640120,G5020,2674.06,Census Tract 2674.06,06,267406,Census Tract 2674.06; Los Angeles County; California,1932,-118.46387240359635,34.04342073289511
560000,28207,037,S,06037206053,1400000US06037206053,+34.0437716,-118.2249549,G5020,2060.53,Census Tract 2060.53,06,206053,Census Tract 2060.53; Los Angeles County; California,3057,-118.22438601540567,34.045032624897836
466181,2204,037,S,06037292002,1400000US06037292002,+33.8390639,-118.3033440,G5020,2920.02,Census Tract 2920.02,06,292002,Census Tract 2920.02; Los Angeles County; California,1968,-118.30312748920785,33.83873059978171
599114,0,037,S,06037141306,1400000US06037141306,+34.1506056,-118.4628536,G5020,1413.06,Census Tract 1413.06,06,141306,Census Tract 1413.06; Los Angeles County; California,3222,-118.46285360745931,34.15060554945015
832961,0,037,S,06037128704,1400000US06037128704,+34.1602000,-118.4355988,G5020,1287.04,Census Tract 1287.04,06,128704,Census Tract 1287.04; Los Angeles County; California,2328,-118.43559879930001,34.16020007198744
182499,0,037,S,06037139506,1400000US06037139506,+34.1680216,-118.5257747,G5020,1395.06,Census Tract 1395.06,06,139506,Census Tract 1395.06; Los Angeles County; California,3109,-118.52577468190313,34.16802162955712
603024,1719,037,S,06037293204,1400000US06037293204,+33.8297185,-118.3026955,G5020,2932.04,Census Tract 2932.04,06,293204,Census Tract 2932.04; Los Angeles County; California,3694,-118.30251488781602,33.82997110284058
969993,7489,037,S,06037275313,1400000US06037275313,+33.9854415,-118.4325112,G5020,2753.13,Census Tract 2753.13,06,275313,Census Tract 2753.13; Los Angeles County; California,3583,-118.43234339673592,33.985417675205504
961341,476,037,S,06037297502,1400000US06037297502,+33.7155921,-118.2963264,G5020,2975.02,Census Tract 2975.02,06,297502,Census Tract 2975.02; Los Angeles County; California,2602,-118.2964909118388,33.71562892762644
